,1a. open (USD),1b. open (USD),2a. high (USD),2b. high (USD),3a. low (USD),3b. low (USD),4a. close (USD),4b. close (USD),5. volume,6. market cap (USD)
2020-04-29,0.16240000,0.16240000,0.17130000,0.17130000,0.16160000,0.16160000,0.16530000,0.16530000,1948922.94000000,1948922.94000000
2020-04-28,0.15580000,0.15580000,0.16670000,0.16670000,0.15000000,0.15000000,0.16240000,0.16240000,1004334.87000000,1004334.87000000
2020-04-27,0.16020000,0.16020000,0.16130000,0.16130000,0.15270000,0.15270000,0.15580000,0.15580000,1021851.26000000,1021851.26000000
2020-04-26,0.15980000,0.15980000,0.16800000,0.16800000,0.15420000,0.15420000,0.15930000,0.15930000,1283960.27000000,1283960.27000000
2020-04-25,0.15250000,0.15250000,0.16670000,0.16670000,0.14860000,0.14860000,0.15990000,0.15990000,1937383.05000000,1937383.05000000
2020-04-24,0.13850000,0.13850000,0.16200000,0.16200000,0.13850000,0.13850000,0.15250000,0.15250000,2432464.23000000,2432464.23000000
2020-04-23,0.13320000,0.13320000,0.14240000,0.14240000,0.12970000,0.12970000,0.13850000,0.13850000,979901.11000000,979901.11000000
2020-04-22,0.12840000,0.12840000,0.13440000,0.13440000,0.12790000,0.12790000,0.13330000,0.13330000,468884.90000000,468884.90000000
2020-04-21,0.12710000,0.12710000,0.13200000,0.13200000,0.12520000,0.12520000,0.12830000,0.12830000,450344.85000000,450344.85000000
2020-04-20,0.13930000,0.13930000,0.14120000,0.14120000,0.12420000,0.12420000,0.12720000,0.12720000,1587292.04000000,1587292.04000000
2020-04-19,0.14340000,0.14340000,0.14500000,0.14500000,0.13510000,0.13510000,0.13940000,0.13940000,527716.74000000,527716.74000000
2020-04-18,0.13750000,0.13750000,0.14490000,0.14490000,0.13710000,0.13710000,0.14330000,0.14330000,650756.77000000,650756.77000000
2020-04-17,0.13780000,0.13780000,0.14590000,0.14590000,0.13500000,0.13500000,0.13750000,0.13750000,934100.39000000,934100.39000000
2020-04-16,0.12140000,0.12140000,0.14600000,0.14600000,0.11840000,0.11840000,0.13790000,0.13790000,1362867.31000000,1362867.31000000
2020-04-15,0.12860000,0.12860000,0.12940000,0.12940000,0.12150000,0.12150000,0.12210000,0.12210000,322072.65000000,322072.65000000
2020-04-14,0.12820000,0.12820000,0.13150000,0.13150000,0.12600000,0.12600000,0.12860000,0.12860000,319792.63000000,319792.63000000
2020-04-13,0.12870000,0.12870000,0.12910000,0.12910000,0.12090000,0.12090000,0.12840000,0.12840000,555373.41000000,555373.41000000
2020-04-12,0.12780000,0.12780000,0.13540000,0.13540000,0.12560000,0.12560000,0.12800000,0.12800000,584629.17000000,584629.17000000
2020-04-11,0.12780000,0.12780000,0.13050000,0.13050000,0.12460000,0.12460000,0.12710000,0.12710000,490399.56000000,490399.56000000
2020-04-10,0.14430000,0.14430000,0.14470000,0.14470000,0.12410000,0.12410000,0.12770000,0.12770000,1125824.80000000,1125824.80000000
2020-04-09,0.14640000,0.14640000,0.14730000,0.14730000,0.13890000,0.13890000,0.14440000,0.14440000,722566.59000000,722566.59000000
2020-04-08,0.14200000,0.14200000,0.14780000,0.14780000,0.13990000,0.13990000,0.14640000,0.14640000,621813.02000000,621813.02000000
2020-04-07,0.14100000,0.14100000,0.15120000,0.15120000,0.13880000,0.13880000,0.14200000,0.14200000,1205352.24000000,1205352.24000000
2020-04-06,0.12990000,0.12990000,0.14170000,0.14170000,0.12950000,0.12950000,0.14100000,0.14100000,724470.11000000,724470.11000000
2020-04-05,0.13260000,0.13260000,0.13370000,0.13370000,0.12840000,0.12840000,0.12990000,0.12990000,422702.60000000,422702.60000000
2020-04-04,0.13290000,0.13290000,0.13620000,0.13620000,0.13010000,0.13010000,0.13260000,0.13260000,386195.67000000,386195.67000000
2020-04-03,0.13240000,0.13240000,0.13740000,0.13740000,0.12810000,0.12810000,0.13290000,0.13290000,416109.04000000,416109.04000000
2020-04-02,0.13400000,0.13400000,0.14210000,0.14210000,0.12950000,0.12950000,0.13320000,0.13320000,1169564.86000000,1169564.86000000
2020-04-01,0.12440000,0.12440000,0.13830000,0.13830000,0.12020000,0.12020000,0.13360000,0.13360000,2371525.23000000,2371525.23000000
2020-03-31,0.12480000,0.12480000,0.13570000,0.13570000,0.12280000,0.12280000,0.12440000,0.12440000,1273357.38000000,1273357.38000000
2020-03-30,0.11020000,0.11020000,0.13730000,0.13730000,0.10990000,0.10990000,0.12500000,0.12500000,2415106.40000000,2415106.40000000
2020-03-29,0.11560000,0.11560000,0.11700000,0.11700000,0.10970000,0.10970000,0.11110000,0.11110000,412070.27000000,412070.27000000
2020-03-28,0.11610000,0.11610000,0.11730000,0.11730000,0.11100000,0.11100000,0.11560000,0.11560000,745319.09000000,745319.09000000
2020-03-27,0.12960000,0.12960000,0.13200000,0.13200000,0.11610000,0.11610000,0.11720000,0.11720000,709635.11000000,709635.11000000
2020-03-26,0.12240000,0.12240000,0.13000000,0.13000000,0.11990000,0.11990000,0.12960000,0.12960000,645692.59000000,645692.59000000
2020-03-25,0.11860000,0.11860000,0.12520000,0.12520000,0.11640000,0.11640000,0.12230000,0.12230000,176092.97000000,176092.97000000
2020-03-24,0.11980000,0.11980000,0.12340000,0.12340000,0.11690000,0.11690000,0.12130000,0.12130000,359455.08000000,359455.08000000
2020-03-23,0.11010000,0.11010000,0.11980000,0.11980000,0.10550000,0.10550000,0.11950000,0.11950000,447667.33000000,447667.33000000
2020-03-22,0.12190000,0.12190000,0.12830000,0.12830000,0.11020000,0.11020000,0.11100000,0.11100000,577597.17000000,577597.17000000
2020-03-21,0.11880000,0.11880000,0.12900000,0.12900000,0.11210000,0.11210000,0.12220000,0.12220000,397678.29000000,397678.29000000
2020-03-20,0.12400000,0.12400000,0.14350000,0.14350000,0.11120000,0.11120000,0.12060000,0.12060000,1287449.57000000,1287449.57000000
2020-03-19,0.10820000,0.10820000,0.12800000,0.12800000,0.10610000,0.10610000,0.12250000,0.12250000,1251351.13000000,1251351.13000000
2020-03-18,0.10510000,0.10510000,0.10820000,0.10820000,0.09720000,0.09720000,0.10820000,0.10820000,397954.22000000,397954.22000000
2020-03-17,0.09610000,0.09610000,0.10780000,0.10780000,0.09610000,0.09610000,0.10510000,0.10510000,1199158.89000000,1199158.89000000
2020-03-16,0.11340000,0.11340000,0.11360000,0.11360000,0.08800000,0.08800000,0.09530000,0.09530000,1502731.65000000,1502731.65000000
2020-03-15,0.10900000,0.10900000,0.12780000,0.12780000,0.10830000,0.10830000,0.11490000,0.11490000,1114245.36000000,1114245.36000000
2020-03-14,0.11390000,0.11390000,0.12190000,0.12190000,0.10670000,0.10670000,0.10950000,0.10950000,451555.70000000,451555.70000000
2020-03-13,0.10210000,0.10210000,0.12610000,0.12610000,0.06980000,0.06980000,0.11460000,0.11460000,1399049.18000000,1399049.18000000
2020-03-12,0.19290000,0.19290000,0.19310000,0.19310000,0.08660000,0.08660000,0.09960000,0.09960000,1992584.26000000,1992584.26000000
2020-03-11,0.20000000,0.20000000,0.20260000,0.20260000,0.18070000,0.18070000,0.19200000,0.19200000,639706.89000000,639706.89000000
2020-03-10,0.20200000,0.20200000,0.20820000,0.20820000,0.19110000,0.19110000,0.19890000,0.19890000,521575.98000000,521575.98000000
2020-03-09,0.20010000,0.20010000,0.20600000,0.20600000,0.18640000,0.18640000,0.20200000,0.20200000,774913.86000000,774913.86000000
2020-03-08,0.23290000,0.23290000,0.23360000,0.23360000,0.19710000,0.19710000,0.19900000,0.19900000,1167845.22000000,1167845.22000000
2020-03-07,0.24920000,0.24920000,0.25600000,0.25600000,0.23210000,0.23210000,0.23460000,0.23460000,851237.01000000,851237.01000000
2020-03-06,0.24630000,0.24630000,0.25700000,0.25700000,0.24310000,0.24310000,0.24940000,0.24940000,644475.76000000,644475.76000000
2020-03-05,0.23610000,0.23610000,0.26740000,0.26740000,0.23610000,0.23610000,0.24640000,0.24640000,1641470.51000000,1641470.51000000
2020-03-04,0.22640000,0.22640000,0.23760000,0.23760000,0.22110000,0.22110000,0.23600000,0.23600000,841144.79000000,841144.79000000
2020-03-03,0.23070000,0.23070000,0.23460000,0.23460000,0.22250000,0.22250000,0.22650000,0.22650000,620779.53000000,620779.53000000
2020-03-02,0.21260000,0.21260000,0.23400000,0.23400000,0.21180000,0.21180000,0.22970000,0.22970000,481099.14000000,481099.14000000
2020-03-01,0.21420000,0.21420000,0.22510000,0.22510000,0.21020000,0.21020000,0.21380000,0.21380000,318390.24000000,318390.24000000
2020-02-29,0.22660000,0.22660000,0.23160000,0.23160000,0.21380000,0.21380000,0.21380000,0.21380000,428823.40000000,428823.40000000
2020-02-28,0.23260000,0.23260000,0.24000000,0.24000000,0.21310000,0.21310000,0.22600000,0.22600000,612740.55000000,612740.55000000
2020-02-27,0.23200000,0.23200000,0.25440000,0.25440000,0.21970000,0.21970000,0.23200000,0.23200000,803908.89000000,803908.89000000
2020-02-26,0.23760000,0.23760000,0.25410000,0.25410000,0.21310000,0.21310000,0.23390000,0.23390000,1142925.68000000,1142925.68000000
2020-02-25,0.26370000,0.26370000,0.26520000,0.26520000,0.23290000,0.23290000,0.23820000,0.23820000,1092732.74000000,1092732.74000000
2020-02-24,0.29990000,0.29990000,0.30510000,0.30510000,0.25100000,0.25100000,0.26490000,0.26490000,1522041.39000000,1522041.39000000
2020-02-23,0.27030000,0.27030000,0.30870000,0.30870000,0.26960000,0.26960000,0.30020000,0.30020000,1556115.64000000,1556115.64000000
2020-02-22,0.28270000,0.28270000,0.28560000,0.28560000,0.26390000,0.26390000,0.27020000,0.27020000,607363.85000000,607363.85000000
2020-02-21,0.25850000,0.25850000,0.29050000,0.29050000,0.25520000,0.25520000,0.28290000,0.28290000,1502645.49000000,1502645.49000000
2020-02-20,0.24700000,0.24700000,0.25920000,0.25920000,0.24140000,0.24140000,0.25830000,0.25830000,598515.52000000,598515.52000000
2020-02-19,0.28290000,0.28290000,0.29980000,0.29980000,0.21780000,0.21780000,0.24920000,0.24920000,1877884.97000000,1877884.97000000
2020-02-18,0.26310000,0.26310000,0.28520000,0.28520000,0.25160000,0.25160000,0.28290000,0.28290000,986607.49000000,986607.49000000
